  userID,Track,artist,genre,  City  ,time,Day
781E5695,Tyrantanic,Breeder,dance,Springfield,09:14:53,Monday
1022B77E,Udoroth,A Sound of Thunder,metal,Shelbyville,20:43:14,Friday
6F81439E,,,,Shelbyville,14:02:47,Wednesday
8BAA241C,Rolling in the Deep,Musique Boutique,electronic,Springfield,14:49:32,Monday
7FC29CE4,One Way or Another,Freak On a Leash,punk,Springfield,14:55:31,Wednesday
5821CFA6,Secrets,Milow the Girl,pop,Springfield,21:21:20,Monday
B089513F,Syneidesis,Trukers,dance,Shelbyville,13:54:47,Monday
ACD0DCFC,Short'nin' Bread Rock,Tony Crombie And His Rockets,rock,Springfield,14:31:51,Monday
CE33F1C6,Pretty Girl,Maggie Lindemann,pop,Springfield,13:30:19,Wednesday
1605436B,Ding Dong,Les Appendices,pop,Springfield,21:33:49,Wednesday
CBDAC9F6,Hard Day,TIBEREUS,local,Springfield,21:25:06,Monday
7AD222AB,Know Who I Am (feat. J.L Revolutionary),King Cyrus,hip,Springfield,09:09:04,Monday
CB8A2C32,Here with Me,Pat Benesta,pop,Springfield,20:28:27,Monday
A65A2719,Stacey's Left Arm,Tubelord,rock,Springfield,21:25:48,Monday
D1616329,Gangster,PJ,rnb,Springfield,20:54:25,Wednesday
F2D26C08,Divine Illusion,All Shall Perish,extrememetal,Springfield,14:32:07,Friday
3071A784,Bounded By Blood,Bloodbound,rock,Springfield,20:27:39,Wednesday
FE3AB016,Caracalla,River Aria,metal,Springfield,20:01:03,Friday
CFB878A0,You Deserve It,Janine And The Mixtape,rnb,Springfield,21:41:57,Monday
C154258D,Tamacun,Rodrigo y Gabriela,world,Shelbyville,14:46:15,Wednesday
AE3C78F0,La Lola,Salsa Picante,latin,Shelbyville,21:50:28,Wednesday
FC02C919,Wonderwall Piano Cover,Willow,rock,Shelbyville,08:23:22,Monday
532F4E88,Ravel: Jeux d'eau M.30,Pascal Rogé,classical,Shelbyville,14:32:13,Friday
47E5088,World Needs Your Love,Nyusha,ruspop,Shelbyville,20:19:29,Wednesday
95E72A31,Tango,Sahara,classical,Springfield,08:50:10,Wednesday
2FA7129F,Let Go Like Leaves of Fall,Lustre,extrememetal,Springfield,21:58:58,Wednesday
A608F63D,Before The Dawn,Magnetude,ram,Shelbyville,21:34:31,Friday
E2EA9731,El Mudo,Tony Ramirez,latin,Springfield,21:05:32,Monday
F97163E4,Party Animal,Charly Black,dance,Springfield,08:45:48,Wednesday
3B918688,Let It Snow,The Puppini Sisters,holiday,Springfield,14:05:16,Monday
4A5EB05F,I'm That Woman,Cassandra Kelly,urban,Springfield,14:59:08,Wednesday
37928856,Tanya,Plas Johnson,pop,Springfield,21:53:39,Friday
96A14007,See You in Heaven,Beborn Beton,alternative,Springfield,09:53:36,Friday
44B5C049,Rising Up,Matt Gresham,singer,Springfield,21:55:05,Monday
8F15404,Cruise,Romain Virgo,reggae,Springfield,20:15:09,Monday
7E82FA7D,Skibidi,Georgie K,rnb,Shelbyville,09:20:58,Wednesday
CA7EACA6,Nie Chce Sie Bac,Ewa Farna,pop,Springfield,08:19:28,Wednesday
9501C5D3,Woq'ochaj Rax,Your Chance To Die,rock,Springfield,09:52:27,Wednesday
7B55B2D6,Beautiful,My Dear Addiction,metal,Springfield,09:23:29,Wednesday
679B49C3,Black Betty,Pat Travers,blues,Springfield,14:43:28,Wednesday
72E136D6,Mean It,Jordan Solomon,hip,Springfield,14:29:50,Monday
3A6C298C,The Knife,Decapitated,extrememetal,Springfield,14:05:33,Monday
6E416FAC,Symphony 6: Fair Thee Well & the Requiem Mix,Emily Wells,rock,Springfield,14:20:20,Friday
452C2234,Bam Bag «Gucci»,Irina Shok,ruspop,Springfield,08:48:55,Friday
267B2401,Tame,Joyce Manor,punk,Springfield,09:06:21,Monday
B37C1B7C,No Te Preocupes por Mí,Edith Márquez,pop,Springfield,20:59:14,Friday
FFC9B9A,Renéixer,Raska,rock,Shelbyville,13:15:15,Friday
61BEEA26,Ugui,The Wasabies,korean,Springfield,09:29:08,Monday
2567D0A8,Swells,Wylder,indie,Springfield,20:32:30,Wednesday
24F3E2DB,,,,Springfield,09:05:18,Monday
C11EBB63,Interceptor,Dad Mom God,rock,Shelbyville,20:06:17,Wednesday
94BE159E,Pareshan Hoke Meri,Mehdi Hassan,world,Shelbyville,14:39:00,Monday
54CF260,Cat Calls & Ill Means,Minus The Bear,rock,Springfield,09:34:31,Friday
3728F62E,Saint Germain,DJ Cam Quartet,dance,Shelbyville,08:51:13,Wednesday
1C82AA29,Phantom,The Dynamites,reggae,Springfield,20:04:26,Monday
40B4027B,La Hora Del Tiempo,Monocordio,salsa,Shelbyville,21:36:55,Wednesday
E0A154A6,Fuck Christmas,Eric Idle,other,Springfield,13:21:08,Friday
B5402A7B,To Be Gone,Ivory,rusrock,Springfield,20:17:31,Friday
550F61E2,Återkomst,Forndom,folk,Shelbyville,13:26:07,Friday
B8024D36,Mode Of Life,SonarPower,dance,Springfield,14:31:38,Monday
230AF4AB,Ramsing,,rusrap,Shelbyville,21:40:57,Friday
FF51ED36,Souvenir d'un lieu cher Op. 42: No. 2 in C Minor Scherzo. Presto giocoso,,classical,Springfield,08:21:49,Monday
32EBCF54,Not Afraid,Shady DJ's,hip,Springfield,14:35:11,Monday
671849C9,So Many Times,,electronic,Springfield,20:26:21,Wednesday
D2B4E65,Whispers in the Dark,Meden Agan,metal,Springfield,09:47:38,Monday
45CE85B8,The Bank Robbery,,soundtrack,Springfield,14:28:21,Wednesday
776E45FE,I Like the Way You Move,The Bubble Boys & Glitter Girls,pop,Shelbyville,21:13:50,Wednesday
465296D0,Goodnight Misery,Our Waking Hour,rock,Springfield,14:53:34,Friday
3E20ED02,Heater,Samim,pop,Springfield,20:40:28,Monday
17CE6B46,Freaks Orchestra,The Noisy Freaks,electronic,Springfield,09:23:37,Friday
F14777BF,Carry On,Janne Schra,dance,Springfield,13:50:28,Wednesday
F9EB2375,My Gang,Vince Kidd,pop,Springfield,20:20:11,Wednesday
87B51808,Dragostea Din Tei,Cardio DJ's,pop,Springfield,21:37:30,Wednesday
CA9558CE,Can't Take My Eyes off You,,pop,Springfield,14:16:45,Wednesday
2675120A,King of Light,Ashley Hepperly,religious,Springfield,13:01:16,Monday
8DF0EF5D,Aurora,Mineral,rock,Springfield,14:13:59,Friday
CDE50415,Leto,Smash,ruspop,Springfield,14:48:03,Monday
7AAEF31E,Angel Eyes,Jenas,new,Springfield,13:51:03,Wednesday
7F37BFD8,Never Darken My Door,The Devil and the Almighty Blues,rock,Shelbyville,13:09:43,Monday
B94FE931,Hot Tijuana Nights,Spanish Guitar,latin,Springfield,13:17:56,Wednesday
92F08A33,Moi Lolita,DJ Hits,pop,Springfield,21:44:42,Monday
6E05EB03,Louis et Antoine,Gabriel Yared,soundtrack,Springfield,09:58:51,Wednesday
DD7FAF67,Dreams of Santa Anna,Orange Lemon,dance,Springfield,21:38:56,Wednesday
38EF7CEB,Puyuy Muyuy Muan,Hania,world,Shelbyville,14:51:41,Monday
D72DFCA5,Dippermouth Blues,,jazz,Springfield,08:14:18,Friday
2CF0FA44,Gangsta's Paradise,Falling In Reverse,alternative,Springfield,21:28:59,Monday
9B75C353,Ljósglæta,Rökkurró,folk,Springfield,14:05:07,Monday
C3CF2D41,Cello Concerto No. 2 In D Major Hob. Viib: 2: I. Allegro Moderato,,classical,Springfield,21:27:44,Wednesday
95649CC6,Nothing Sacred,Memento,rock,Springfield,14:23:19,Monday
ACB68BFD,Baby Be,DJ Piligrim,ruspop,Shelbyville,08:57:24,Monday
E9D54785,Baby Be,DJ Piligrim,ruspop,Springfield,14:41:23,Wednesday
8BEF3460,Mirage (of Hope),,electronic,Shelbyville,09:37:41,Monday
AD702169,Save The Last Dance For Me,The Harlow Orchestra,pop,Springfield,13:15:34,Monday
D734AF3F,More More More,Andrea True Connection,disco,Springfield,08:39:25,Friday
5BC7D9E9,Still Putin' It Down (feat. Moyo Loco),DJ 40oz,hip,Springfield,13:26:09,Friday
33DA27E3,Aromat,Ivan Valeev,ruspop,Springfield,08:18:54,Wednesday
5B6D0BB8,Tunnelvision,OG Gunna,rap,Springfield,20:15:38,Wednesday
D8D7B5D2,Lost Out Here,,dance,Springfield,21:29:13,Friday
4B29251E,One Summer Night,The Danleers,old,Springfield,20:54:53,Monday
59B21CC9,On The Street Where You Live,Willie Nelson,pop,Springfield,21:02:04,Wednesday
9A25352,Tear You Apart,Charttraxx Karaoke,rock,Springfield,20:06:11,Monday
5E272005,Sam G radio edit,,trance,Springfield,09:46:14,Wednesday
74F31C8C,Piano Sonata No. 8 in C Minor Op. 13: I. Grave,Dubravka Tomsic,classical,Springfield,21:40:04,Friday
CFDB525F,Tutto L'Universo Obbedisce All'Amore,Franco Battiato,pop,Shelbyville,14:41:42,Friday
3B1937EA,No Time,U.X.A.,punk,Springfield,09:39:35,Friday
951D7CE4,Gemiler Giresune,Sevgican,türk,Springfield,21:56:32,Friday
B0A0BCBF,Welcome to Your Life,The Remedies,rock,Shelbyville,21:13:43,Monday
2F1DEDFD,Show Me,Mani Deïz,hip,Springfield,14:42:07,Monday
ED8BF50B,Archeage,David Kristian,dance,Shelbyville,09:04:38,Friday
10FAAC31,Hours To Flowers,Klink & Spiel,electronic,Springfield,14:38:57,Monday
B8D2C829,,,pop,Springfield,21:33:43,Friday
D3ED3617,Barcarolle in F-Sharp Major Op. 60,Murray Perahia,classical,Shelbyville,13:48:04,Wednesday
5B3A570E,27 Club,Chløë Black,pop,Springfield,13:22:48,Wednesday
56F3B0DB,Bottle Swipin',HØPSTEADY,experimental,Springfield,20:51:34,Friday
55C6EF3D,Non Conformity,Rat Salad,metal,Springfield,20:03:17,Monday
D1BAE05F,Like a Ripoff,Ed Young,dance,Springfield,14:23:52,Monday
3A2AE8E2,Hondo,Beta Frontiers,rock,Springfield,08:31:22,Wednesday
F7F1D037,I Hate Myself,The Pretenders,rock,Springfield,20:22:26,Friday
EEC17E68,Gangsta,Nastika,ruspop,Springfield,09:10:59,Wednesday
2A17CCB4,Standard,Kitschkrieg,rap,Springfield,13:53:20,Friday
451CC478,Overwhelming,Jeremy Riddle,religious,Shelbyville,20:49:09,Wednesday
2014B9AA,Maria Elena (E-Gitarre),Ricky King,pop,Shelbyville,20:42:48,Wednesday
92D8B63E,Brimful Of Asha,Cornershop,alternative,Springfield,13:22:48,Wednesday
F9CAE3EC,Always on My Mind,,ruspop,Springfield,14:51:12,Wednesday
9F4458F5,Knob & Tube,Colin Linden,blues,Springfield,14:33:14,Friday
29670FAB,Man in the Mirror,,pop,Shelbyville,20:34:07,Friday
430CFE8C,All I Want For Christmas Is You,Mariah Carey Tributers,holiday,Springfield,09:16:24,Friday
C2DEB9B2,Times,Ease & Taste feat. No No No Yes,triphop,Springfield,08:24:00,Friday
25FADCE8,Scars,,metal,Springfield,09:41:11,Wednesday
B7388A04,Akatsuki,Lyu:Lyu,jpop,Springfield,08:04:27,Monday
438335C6,Country Blue,Art Ceilidh,world,Shelbyville,14:17:11,Wednesday
7820CA5C,Purgation,Get The Shot,metal,Springfield,09:02:18,Friday
B3C3E901,Under the Same Skies,Medsound,electronic,Springfield,08:33:58,Friday
33E42FA7,Raze Man,Salar Aghili,world,Shelbyville,08:29:03,Monday
E5896D99,Nikotini,Giorgos Mazonakis,,Shelbyville,21:31:00,Wednesday
2C883F2B,Time of the Season,The Zombies,rock,Shelbyville,21:03:02,Wednesday
F5713B6D,,,jazz,Springfield,13:11:24,Friday
7FF8CB3,Upside Down,,dance,Springfield,08:20:03,Monday
94E5BFEB,Saptagirivaasa,Vasudha Giridhar,world,Springfield,08:18:36,Friday
5A8C45BD,You Should All Be Murdered (Another Sunny Day),Battery Point,rock,Springfield,20:29:14,Friday
1CAA3FD4,"Mozart: La clemenza di Tito K. 621 / Act 1 - ""Come ti piace imponi""",Marina Rebeka,classical,Shelbyville,20:42:24,Friday
E2D22793,The Question of Life,Innovative,electronic,Springfield,13:53:04,Friday
CA1E1170,She Is Beyond Good And Evil,The Pop Group,alternative,Springfield,21:39:31,Friday
C51022B4,Lolita,POKRAPIVA,ruspop,Springfield,20:12:43,Monday
46014DA0,Better World,,house,Springfield,09:51:53,Monday
13745372,80s Baby,Debbie Gibson,pop,Shelbyville,08:31:15,Wednesday
A6EA01D5,The Nunnery,The Reaction,rock,Shelbyville,09:42:51,Monday
D75A00C2,No Games,Rick Ross,hip,Springfield,21:16:32,Monday
E355EFFD,Tim-Pop con Birdland,,dance,Springfield,09:57:03,Monday
417B5B94,Te Boté,Karen Méndez,pop,Springfield,09:27:26,Monday
F1992958,Chan Chan,Evocaria,latin,Springfield,20:44:12,Friday
7C4F9573,Baba Yetu,Henry M Anduga,christian,Shelbyville,14:33:19,Wednesday
5B3B4F2D,Musical Dealer,,reggae,Springfield,08:23:36,Wednesday
28D73E1F,I Can't Lose,Luv Drunk,electronic,Springfield,08:47:54,Monday
FA7406C6,Don't Leave the Light on,Revoke,electronic,Springfield,20:10:12,Monday
F4D50746,Şahaneyim,Zeynep Bastık,pop,Shelbyville,08:26:52,Wednesday
F0DAC919,Say You Want Me,Myron,pop,Shelbyville,13:22:23,Friday
914EBB0,Livre No. 3 13e Ordre Les Folies Françaises ou les Dominos: No. 7 L'Espérance sous le Domino vert,Pierre Etcheverry,classical,Springfield,08:17:49,Monday
D746A4FF,Selfish Prayer,Piemont,deep,Springfield,08:43:03,Monday
F675E3B0,Hasta Siempre Amor,Donato Racciatti y su orquesta Típica,latin,Springfield,13:59:25,Monday
8A514BAA,Cocaine,,dance,Springfield,09:00:23,Monday
296350D,Jerusalém,Conexão Livre,christian,Springfield,13:48:31,Friday
D220F269,White Mother,Shivara,ambient,Springfield,13:17:34,Monday
ED63211D,Last Song,B!,rock,Springfield,14:52:09,Friday
4D8D8E4D,Professional,Serkan Yazici,dance,Shelbyville,20:28:51,Friday
C5E9AEF0,Alien Queen,Harald Kloser,soundtrack,Springfield,22:00:59,Friday
8827F3E,Scarborough Fair,Classical Music for Babies,children,Shelbyville,21:25:08,Wednesday
570145A,Waltz Of The Flowers,Great Waltz Orchestra,classical,Springfield,14:28:02,Monday
2663EF1,I Saw You Dancing,Yaki-Da,pop,Springfield,08:46:02,Wednesday
E986A15B,Overthinking Archipelago,John Ozbay,classical,Springfield,08:49:15,Friday
24CB6913,Resumen de los 90,Alexander Abreu y Havana D' Primera,salsa,Springfield,14:29:45,Friday
33ED28CF,Ábreme,Willie Key,latin,Springfield,14:40:46,Friday
C5C6FF64,This Is A Man’s World,Onita Boone,soul,Springfield,09:22:12,Monday
F9625475,Toata viata,,pop,Shelbyville,20:46:10,Monday
6CAA6383,,,,Springfield,21:32:17,Friday
4497551,Dying To Live,Scott Stapp,rock,Springfield,08:05:17,Monday
FA47DF2A,The Smell of the Rain,Paul Winter Consort,new,Springfield,13:55:35,Monday
AB4CD2AD,Jam Signal,Roman Gertz,dance,Springfield,08:11:11,Friday
446E5820,You Must Turn,The Entrance Band,rock,Springfield,14:50:22,Friday
80B1DA15,You're the One That I Want,Asia Gang,miscellaneous,Shelbyville,20:44:29,Friday
C2B28FE7,Afterparty,KAN,ruspop,Springfield,09:45:30,Wednesday
C9A547B5,Fire Away,,dubstep,Springfield,13:06:07,Friday
B847AE53,Stihija,Zeljko Joksimovic,pop,Springfield,08:04:06,Wednesday
4D001042,The Four Seasons Concerto for Violin Strings and Continuo in G Minor No. 2 Op. 8 Rv 315 “l’ Estate” (Summer): III. Presto,Vivaldi Collegium Orchestra & Julius Frederick Rinaldi,classical,Shelbyville,08:47:20,Wednesday
F67BCA7F,Skies Above,Richard Durand,,Springfield,14:07:53,Friday
84C83D2F,Extazy,Mike T,dance,Springfield,14:16:15,Wednesday
9F0DBDF,Johnny Go!,NikitA,ruspop,Shelbyville,08:23:33,Friday
61049D9F,My Favourite Things,Florence Henderson,vocal,Springfield,14:01:12,Wednesday
93EB533B,Cradle Of Fern,Atargatis,rock,Shelbyville,08:58:28,Wednesday
4C1321AC,Look at Me!,,hip,Springfield,21:09:47,Friday
99232DBD,Donna rouge,Fake,dance,Springfield,21:28:56,Wednesday
EAEBD927,The Breakup Song,Greg Kihn Band,rock,Springfield,14:21:49,Wednesday
7C99D047,Boruto,2K,rap,Springfield,20:47:40,Friday
9CAEFD19,So Close,NOTD,dance,Springfield,13:58:17,Wednesday
84A41E73,Dance To The Beat,,dance,Springfield,13:42:25,Friday
39CFB28C,Blue Belle,Infusia:528,new,Shelbyville,13:29:51,Friday
1A338FE8,O Mar Parou (Ao Vivo),Michel Teló,world,Springfield,13:07:37,Monday
684EF0FC,Didn't You Know It,Bel Canto,rock,Shelbyville,09:20:54,Monday
CA88AF3B,King Of Hearts Le Repos,Georges Delerue,soundtrack,Shelbyville,21:24:15,Friday
25757094,Five Hours [In the Style of Deorro],Head Furnace,miscellaneous,Springfield,08:00:25,Monday
F91D960C,Smashed Pianos,Blossoms,indie,Springfield,13:15:45,Friday
A8AE9169,,,,Springfield,20:06:44,Friday
4B9AD5B8,Piano Sonata No. 15 in F Major K. 533/494: I. Allegro II. Andante III. Rondo,Jim Whelsley,classical,Springfield,08:44:23,Friday
D6F1BC30,Soul Seeker,Crossfaith,metal,Shelbyville,21:24:37,Friday
60CC2FC,Beneath the Stars,Joe Yamada,spiritual,Springfield,21:51:13,Friday
FE54FA59,Bound Trap,Rocket,rusrap,Shelbyville,21:38:19,Friday
FEF30266,Renee,SALES,western,Shelbyville,08:40:19,Monday
7013006E,Call Out,Chill Hours,electronic,Shelbyville,20:05:05,Friday
8D65D1A4,Master of the World,Kenji Kawai,film,Springfield,13:46:32,Wednesday
6A1A02D6,Mistletoe & Holly,The Hot Sardines,holiday,Springfield,21:03:09,Wednesday
79CBA9AF,Angels (Robbie Williams),Angel Voices,pop,Springfield,13:19:49,Monday
DED33C75,Smoke on the Water,Aria,jazz,Springfield,09:54:39,Monday
EB33F959,Stigma,Noisia,dance,Shelbyville,20:00:13,Friday
869F4FB9,Falling In Love,Surface,dance,Shelbyville,14:37:58,Friday
F14DE4EC,Ra Ma da Sa,Gurudass,new,Springfield,14:45:29,Friday
78D63304,Fine Day,Dallas Superstars,dance,Springfield,21:51:30,Wednesday
2D0E6AA,The Song of the Butterfly,Estas Tonne Istvan Sky Kek Eg Pablo Arellano & Indre Kuliesiute,world,Springfield,13:56:34,Wednesday
A945577C,Party All night (feat. Leox L.P.),Croni-K,southern,Springfield,20:42:28,Friday
7D166C63,,,jazz,Shelbyville,14:28:36,Monday
24C8C193,Oblivion,,psychedelic,Springfield,09:00:12,Friday
2712DBCD,Drunken Sailor,Ferre Grignard,pop,Springfield,08:42:13,Monday
3A02265A,Give It to Me,Boris René,pop,Springfield,08:41:41,Friday
E3F55835,Spectral Wars,Maxim,electronic,Shelbyville,21:40:56,Monday
C11D1EE9,Promiseland,The Blue News,rock,Springfield,21:35:17,Monday
BFFA34E2,Territory,Sepultura,extrememetal,Springfield,08:36:32,Wednesday
AC37263C,Sternenhimmel,Hubert Kah,pop,Springfield,08:44:44,Friday
F060028F,Good Luck,Lenachka,western,Springfield,13:47:50,Friday
9088A2B3,The Story,Sara Ramirez,singer,Springfield,08:18:49,Monday
85E4A3DA,Downhill Specialist,Wild Common,rock,Shelbyville,13:41:52,Friday
B5405B14,Lo Malo,Aitana,urban,Springfield,20:07:05,Friday
2D0BC989,Herès That Rainy Day,Dave Grusin,jazz,Springfield,21:54:50,Wednesday
9854DD5C,Shinnok,Abity,dance,Springfield,13:42:24,Monday
2363EF6D,Get Paid,New Rose,rock,Springfield,20:51:15,Monday
20F0D429,Gem Shards,Must Die!,dubstep,Shelbyville,14:36:31,Wednesday
8134D54,Jingle Jangle Jingle,Kay Kyser & His Orchestra,jazz,Shelbyville,14:12:02,Wednesday
A281C73A,High,NINZE & OKAXY,electronic,Springfield,21:52:44,Monday
6FDDD20A,Grand Duo Concertant Op. 48: I. Allegro con fuoco,Emanuel Ax,classical,Springfield,20:58:42,Monday
72C42397,The Sacred And Profane,The Smashing Pumpkins,alternative,Springfield,09:10:55,Friday
8919748F,Salt Peanuts,,jazz,Springfield,14:12:47,Monday
8516552D,Rocking Like a Stocking Buss,Jean-Pierre Bertrand,jazz,Springfield,09:16:10,Monday
B8405145,Ob-la-di ob-la-da,Orchestr Václava Zahradníka,pop,Springfield,08:28:30,Monday
C7EA11E9,Free Your Energy,Magic Bang,dance,Shelbyville,20:15:45,Friday
FFE15693,Leave Me Alone,Natalie Imbruglia,pop,Springfield,09:49:23,Wednesday
EF62F1B5,Dreaming Out Loud,The Solarburst,rusrock,Shelbyville,21:59:15,Wednesday
3FC632D,Préludes Op. 28: No. 1 in C Minor Agitato,Mikhail Rudy,classical,Springfield,20:08:25,Wednesday
1E7AB6EF,Stai lângă mine,,pop,Springfield,14:30:48,Friday
4B291A25,Gone,Ofelia K,pop,Springfield,21:05:44,Wednesday
56254F4F,Gimme Some,Weval,electronic,Shelbyville,09:00:26,Friday
744A208E,The Visitor,Dire Peril,metal,Shelbyville,21:48:39,Friday
99D4CDF5,Panorama,NAYMADA,ruspop,Springfield,09:45:45,Friday
4E2D4D33,Party Time (As Heard in Night of the Living Dead),45 Grave,rock,Shelbyville,14:15:35,Wednesday
AC5C1F23,9 Etudes-tableaux Op. 33: No. 2 in C,Leif Ove Andsnes,classical,Springfield,14:11:29,Monday
546F5155,People,Kina Grannis,pop,Springfield,14:06:05,Monday
64A36DB5,,,rock,Shelbyville,09:06:20,Friday
16A5B9C1,Playground (Bass Clarinet),Jonny Greenwood,soundtrack,Springfield,13:21:58,Wednesday
8AA3354C,Twilight Op. 21 No. 3,Hibla Gerzmava,classical,Springfield,14:06:33,Wednesday
487A7864,Bringin' Tha Party,Cobra,hip,Springfield,13:43:22,Friday
D146CE96,Aero Space Age,Hawkwind,progressive,Springfield,20:56:09,Friday
72F4DCBC,Ready To Fly,Richard Marx,jazz,Springfield,13:45:05,Monday
CF7E77F8,Qudoom Alsultan,Narjahanam,metal,Springfield,13:58:51,Monday
1C2B19DB,Keep It 100,3FOR3,christian,Shelbyville,20:35:20,Wednesday
DB01876E,Jessie's Girl,Rick Springfield,rock,Shelbyville,21:00:57,Friday
299D9F66,Akasha,,psychedelic,Shelbyville,21:26:01,Wednesday
A6A54FDC,Farbentraum,,dance,Shelbyville,09:20:08,Wednesday
1C74A8A5,Lendrema,Mahaleo,world,Shelbyville,20:11:20,Wednesday
A270706F,Sail Along Silv'Ry Moon,Captain Cook und seine singenden Saxophone,pop,Springfield,14:04:01,Friday
4EBC4D9D,Home,Schwarz,dance,Springfield,08:09:11,Monday
92379707,Don't Stop,Massivedrum,dance,Shelbyville,21:35:16,Monday
2F929593,Naoise's Dream,Misha Mishenko,local,Springfield,21:57:19,Friday
4B020B62,Touch Me,,electronic,Springfield,13:03:20,Monday
D4818BF4,Power to Create: Success,Sadhguru,spiritual,Springfield,14:12:37,Wednesday
2A94356B,Dawn To Dusk,Symphonix,psychedelic,Springfield,13:05:02,Friday
2C595447,M.I.R.A.I. City,Fumitake Igarashi,electronic,Springfield,09:09:11,Wednesday
A2AE466,Don't Wait Up (In the Style of Robert Delong),The Karaoke Studio,pop,Springfield,20:24:37,Monday
E45DC4DC,The Poor & Young Single Sailor,Eliza Carthy,pop,Springfield,21:36:14,Monday
BC0CBDC7,I'm So Beautiful,Dirty Little Rabbits,alternative,Springfield,09:45:30,Monday
E9170B17,Autumn Leaves,IHF,electronic,Springfield,13:26:48,Wednesday
F8D23AFA,Chaje shukarije/På klubben,Tibble Transsibiriska,folk,Springfield,20:30:12,Monday
3F6E7FEB,Pavana,Destino Musical,miscellaneous,Springfield,21:10:48,Friday
9B60CD2C,One Night on the Moon,Montecarlo Hotel Project,dance,Springfield,20:59:36,Friday
5F5D9E3A,Winter At Night,Motorama,local,Springfield,14:49:40,Wednesday
40F1E012,The Letter,The Box Tops,reggae,Springfield,09:02:02,Friday
28508B6E,Booty,Welvish,hip,Springfield,20:25:52,Friday
36143108,Rainha,Chelsy Shantel,world,Shelbyville,09:47:39,Friday
F00C07DA,Prey,Recoil,pop,Springfield,21:11:41,Wednesday
4AF898A7,The End of a Good Thing,Cory Wells,rock,Shelbyville,21:40:41,Wednesday
E90DB91F,Message d'espoir,Lim,hip,Springfield,08:30:26,Friday
6AEBC43E,Elephant Gun,Dan Morrissey,rock,Springfield,21:56:13,Wednesday
6E14023B,Shadowed by a Storm,Chasing Safety,rock,Shelbyville,08:47:06,Friday
C942D118,One・Two・Three,Morning Musume。,pop,Springfield,20:10:35,Monday
BB262E49,Silverlined,XYconstant,dance,Springfield,13:35:17,Friday
53168254,Another Style,Vladimir Sterzer,classical,Springfield,09:44:28,Friday
2E943702,Blessings to All,Sufi's Life,dance,Springfield,13:03:38,Monday
157FC0E,The Dark End of the Street,James Carr,soul,Springfield,20:46:16,Wednesday
9F770B76,LOUD,,rusrap,Springfield,09:11:08,Monday
4B3A4E2,Inner City Blues,Reuben Wilson,jazz,Shelbyville,09:14:14,Wednesday
5EDF38EC,Satin Doll,,jazz,Springfield,13:25:10,Wednesday
5B7194C8,Airscope,Alexander Verrienti,dance,Shelbyville,09:38:47,Friday
637A29C2,Bin Defa,Ayten Alpman,pop,Shelbyville,14:38:03,Friday
39C4F7D0,Summer Dreams,Dream Dance Alliance,electronic,Springfield,09:59:12,Monday
C45D0D41,Skip,SuperParka,hip,Springfield,13:01:46,Wednesday
B9BC8B98,Love & Pride,King,pop,Springfield,21:07:04,Monday
E1ACB8BE,Farmer's in His Den,The Fun Factory,children,Springfield,20:57:50,Friday
CB8C61D2,Big Fish Little Fish,Bob The Builder,children,Springfield,21:03:47,Monday
95ECAB3F,Sta Vimata Tou Iliou,Stefanos Korkolis,world,Shelbyville,14:20:45,Friday
E2CDE35D,Kernal Dose,Wizack Twizack,psychedelic,Springfield,14:45:04,Monday
61092A64,Fever,Lenno,dance,Springfield,14:46:13,Wednesday
9B8A0B57,Pay for Living,54*40,pop,Springfield,08:26:03,Friday
2B80C859,I'm Covered,Teho Teardo,soundtrack,Springfield,13:05:22,Friday
2A33BDE5,Radical,Robotopy,electronic,Springfield,08:23:44,Wednesday
55CAA282,"The Four Seasons in F Major ""Autumn"": III. Allegro",Camerata Academica Wurzburg,classical,Shelbyville,21:50:45,Wednesday
CF179822,Sevdam,Işık,rock,Springfield,09:45:05,Monday
3AADBD2F,Can't Get Over You,Sonny Bass,dance,Springfield,09:51:16,Monday
C355E0E1,We Will Rock You,Remix,dance,Shelbyville,20:14:26,Wednesday
3337C8F7,When You Say This,,electronic,Springfield,14:36:54,Wednesday
105D8344,Fallen Son,Athena,rock,Springfield,13:01:10,Wednesday
AA8C17CD,I Know,,hip,Springfield,09:02:31,Friday
834BFDBE,I Need Air,Magnetic Man,dubstep,Springfield,13:56:05,Monday
F4B4B9A5,Fire (Extended Emergency),Scooter,dance,Shelbyville,08:05:53,Friday
9DB61464,Epitaph,Sanctuary,metal,Springfield,13:29:41,Friday
D61F9AC7,White Horse,Danism,house,Springfield,08:10:00,Wednesday
EA2A8FF8,Too Far,Romantic Rebel,rock,Springfield,21:56:19,Monday
85471B9C,Real Love,NiCe7,electronic,Springfield,09:32:35,Friday
4BF9C3E9,Man into Machine,The Veer Union,rock,Springfield,08:29:26,Monday
61D4C266,Bawlz,Merkules,hip,Springfield,14:37:09,Friday
2650342B,Shake Your Blood,Probot,rock,Springfield,13:32:27,Monday
77979A66,Money,Deep Red Wood,rusrap,Shelbyville,21:16:18,Wednesday
88CF3AA5,Disco Inferno,The Trampps,disco,Shelbyville,21:27:59,Monday
4BB0DF96,Black Angus (feat. Wendy McNeill),Jason Kodie,pop,Springfield,09:14:21,Wednesday
