created_on,operation,property_type,place_with_parent_names,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,barrio,comuna
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5778948,-58.4950312",-34.577894799999996,-58.49503120000001,177614.0,68.0,51.0,2611.9705882352937,1.0,,,https://www.properati.com.ar/1kdi6_venta_departamento_villa-urquiza_baulera_jardin_parrilla_piscina_sum_luminoso_garage_amenities_placard_aire-acondicionado_lepore-propiedades,VILLA URQUIZA,12.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5778948,-58.4950312",-34.577894799999996,-58.49503120000001,361911.0,142.0,99.0,2548.669014084507,1.0,,,https://www.properati.com.ar/1kdi7_venta_departamento_villa-urquiza_baulera_jardin_parrilla_piscina_sum_luminoso_garage_amenities_placard_aire-acondicionado_lepore-propiedades,VILLA URQUIZA,12.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5660664,-58.479748",-34.5660664,-58.479748,272000.0,94.0,,2893.617021276596,,,,https://www.properati.com.ar/1kel1_venta_departamento_coghlan_baulera_lavadero_garage_placard_aire-acondicionado_rcm-propiedades_c67,VILLA URQUIZA,12.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5800893,-58.482923",-34.5800893,-58.482923,308000.0,75.0,,4106.666666666667,,3.0,,https://www.properati.com.ar/1kelc_venta_departamento_villa-urquiza_balcon_suite_piscina_sum_lujoso_garage_subte-linea-b_apto-credito-hipotecario_rcm-propiedades_c67,VILLA URQUIZA,12.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5621931,-58.483497",-34.5621931,-58.483497,125000.0,,,,,2.0,2300.0,https://www.properati.com.ar/1kem9_venta_departamento_coghlan_balcon_parrilla_vista_estrenar_rcm-propiedades_c67,VILLA URQUIZA,12.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5796048,-58.493287",-34.5796048,-58.493287,105000.0,34.0,32.0,3088.2352941176473,4.0,1.0,500.0,https://www.properati.com.ar/1kf9x_venta_departamento_villa-urquiza_ibanez-propiedades,VILLA URQUIZA,12.0
2018-01-31,sell,PH,|Argentina|Capital Federal|Villa Urquiza|,"-34.5773906,-58.4905619",-34.5773906,-58.490561899999996,162000.0,104.0,62.0,1557.6923076923074,,3.0,,https://www.properati.com.ar/1kfa0_venta_ph_villa-urquiza_terraza_garage_impecable_subte-linea-b_ibanez-propiedades,VILLA URQUIZA,12.0
2017-08-11,sell,store,|Argentina|Capital Federal|Agronomía|,"-34.5960342,-58.4994039",-34.5960342,-58.4994039,53000.0,28.0,28.0,1892.857142857143,,,,https://www.properati.com.ar/1d0up_venta_local_agronomia_cuenca-dr-_3700_martin-fonseca-propiedades-martin-fonseca-csi-6105,VILLA DEVOTO,11.0
2017-08-31,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.610507887,-58.5124212725",-34.610507887,-58.5124212725,196000.0,131.0,93.0,1496.1832061068703,,3.0,,https://www.properati.com.ar/1e4dd_venta_ph_villa-devoto_balcon_lavadero_quincho_terraza_toilette_placard_apto-credito-hipotecario_roman-cifre-propiedades_dvx,VILLA DEVOTO,11.0
2017-08-31,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.5957720857,-58.5177311518",-34.5957720857,-58.5177311518,189900.0,135.0,109.0,1406.666666666667,,3.0,,https://www.properati.com.ar/1e4ec_venta_ph_villa-devoto_balcon_lavadero_patio_luminoso_garage_placard_roman-cifre-propiedades_dvx,VILLA DEVOTO,11.0
2017-09-01,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6053295,-58.5107083",-34.605329499999996,-58.5107083,350000.0,225.0,200.0,1555.5555555555554,,5.0,8000.0,https://www.properati.com.ar/1e5b5_venta_departamento_villa-devoto_beiro-francisco-avda-al-4200_balcon_suite_terraza_toilette_lujoso_dependencias_garage_mp-inmuebles,VILLA DEVOTO,11.0
2017-09-01,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.6140007,-58.5133756",-34.614000700000005,-58.5133756,230000.0,,109.0,,,,,https://www.properati.com.ar/1e8ew_venta_casa_villa-devoto_suite_gimnasio_parrilla_patio_terraza_garage_placard_zampone-propiedades_egh,VILLA DEVOTO,11.0
2017-09-01,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.607798,-58.505502",-34.607797999999995,-58.505502,180000.0,65.0,65.0,2769.230769230769,,4.0,,https://www.properati.com.ar/1e8ul_venta_ph_villa-devoto_suite_lavadero_parrilla_terraza_placard_aire-acondicionado_re-max-visi-oacute-n,VILLA DEVOTO,11.0
2017-09-02,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6015686,-58.5048758",-34.6015686,-58.50487579999999,415000.0,118.0,114.0,3516.949152542373,,4.0,,https://www.properati.com.ar/1e9j2_venta_departamento_villa-devoto_balcon_suite_lavadero_sum_toilette_lujoso_estrenar_l-e-group,VILLA DEVOTO,11.0
2017-09-03,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.598402,-58.510952",-34.598402,-58.510952,2070000.0,675.0,675.0,3066.666666666666,,7.0,,https://www.properati.com.ar/1ea1v_venta_casa_villa-devoto_balcon_suite_jardin_lavadero_parrilla_piscina_quincho_terraza_toilette_vestidor_vista_dependencias_garage_doble-circulacion_re-max-buro-ii,VILLA DEVOTO,11.0
2017-09-03,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.600256,-58.513484",-34.600256,-58.513484,629000.0,222.0,222.0,2833.333333333333,12.0,5.0,,https://www.properati.com.ar/1ea23_venta_departamento_villa-devoto_balcon_terraza_toilette_luminoso_vista_lujoso_dependencias_garage_re-max-total-vi,VILLA DEVOTO,11.0
2017-09-04,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.61103,-58.511016",-34.61103,-58.511016000000005,339000.0,320.0,219.0,1059.375,,7.0,,https://www.properati.com.ar/1eac4_venta_casa_villa-devoto_paz-marcos_3100_parrilla_patio_terraza_garage_re-max-ayres,VILLA DEVOTO,11.0
2017-09-04,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.593535,-58.511404",-34.593534999999996,-58.511404000000006,83000.0,36.0,36.0,2305.555555555556,,2.0,,https://www.properati.com.ar/1eael_venta_departamento_villa-devoto_balcon_luminoso_re-max-city,VILLA DEVOTO,11.0
2017-09-04,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.603039,-58.517022",-34.603039,-58.517022,259900.0,110.0,69.0,2362.7272727272725,3.0,4.0,,https://www.properati.com.ar/1eafc_venta_ph_villa-devoto_balcon_baulera_suite_lavadero_parrilla_patio_piscina_terraza_vestidor_luminoso_garage_placard_re-max-central,VILLA DEVOTO,11.0
2017-09-06,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.5905882,-58.5154839",-34.590588200000006,-58.51548390000001,440000.0,400.0,400.0,1100.0,,7.0,,https://www.properati.com.ar/1ec7g_venta_ph_villa-devoto_garage_sotelo-propiedades_f7b,VILLA DEVOTO,11.0
2017-09-07,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5911653,-58.5080424",-34.5911653,-58.5080424,115000.0,40.0,,2875.0,,2.0,,https://www.properati.com.ar/1egtc_venta_departamento_villa-devoto_luminoso_garage_estrenar_apto-credito-hipotecario_mavia-propiedades,VILLA DEVOTO,11.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6006877,-58.5143934",-34.6006877,-58.5143934,83000.0,42.0,42.0,1976.1904761904761,,2.0,,https://www.properati.com.ar/1eief_venta_departamento_villa-devoto_balcon_luminoso_placard_apto-credito-hipotecario_franca-propiedades_eqx,VILLA DEVOTO,11.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5984241,-58.5035895",-34.5984241,-58.503589500000004,410000.0,132.0,132.0,3106.060606060606,,4.0,,https://www.properati.com.ar/1eivo_venta_departamento_villa-devoto_balcon_baulera_suite_lavadero_terraza_lujoso_garage_re-max-total-vi,VILLA DEVOTO,11.0
2017-09-10,sell,PH,|Argentina|Capital Federal|Villa del Parque|,"-34.6062531,-58.5032879",-34.6062531,-58.5032879,290000.0,420.0,250.0,690.4761904761905,,6.0,,https://www.properati.com.ar/1el8y_venta_ph_villa-del-parque_lozano-pedro-al-3900_garage_maria-ojeda-y-asociados,VILLA DEVOTO,11.0
2017-09-10,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6053295,-58.5107083",-34.605329499999996,-58.5107083,350000.0,192.0,155.0,1822.916666666667,,5.0,12000.0,https://www.properati.com.ar/1elmc_venta_departamento_villa-devoto_av-beiro-al-4200_balcon_suite_lavadero_parrilla_terraza_toilette_luminoso_dependencias_bonaira-propiedades,VILLA DEVOTO,11.0
2017-09-15,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.6164274,-58.5160235",-34.6164274,-58.516023499999996,160000.0,140.0,80.0,1142.857142857143,,3.0,,https://www.properati.com.ar/1eum9_venta_ph_villa-devoto_melincue-5095_baulera_lavadero_parrilla_quincho_toilette_luminoso_placard_pablo-yaryura-propiedades_bly,VILLA DEVOTO,11.0
2017-09-16,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.6006877,-58.5143934",-34.6006877,-58.5143934,420000.0,171.0,1.0,2456.140350877193,,,,https://www.properati.com.ar/1ewe2_venta_casa_monte-castro_suite_hidromasaje_jardin_lavadero_parrilla_quincho_luminoso_garage_placard_estudio-uno-juridico-inmobiliario,VILLA DEVOTO,11.0
2017-09-17,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.5934208,-58.5179733",-34.5934208,-58.5179733,240000.0,104.0,84.0,2307.692307692308,,,,https://www.properati.com.ar/1exdy_venta_casa_villa-devoto_balcon_lavadero_patio_terraza_garage_impecable_placard_sotelo-propiedades_f7b,VILLA DEVOTO,11.0
2017-09-18,sell,house,|Argentina|Capital Federal|Floresta|,"-34.6082503,-58.5045515",-34.608250299999995,-58.5045515,140000.0,,143.0,,,4.0,,https://www.properati.com.ar/1exwe_venta_casa_floresta_patio_garage_berengeno-reg-1390-y-2959,VILLA DEVOTO,11.0
2017-09-20,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5905993,-58.5106625",-34.590599299999994,-58.5106625,115000.0,54.0,28.0,2129.6296296296296,,1.0,,https://www.properati.com.ar/1f16k_venta_departamento_villa-devoto_balcon_parrilla_terraza_luminoso_garage_mes-inmuebles_hey,VILLA DEVOTO,11.0
2017-09-20,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5904935,-58.5106741",-34.5904935,-58.5106741,78000.0,30.0,28.0,2600.0,,1.0,,https://www.properati.com.ar/1f2va_venta_departamento_villa-devoto_balcon_parrilla_luminoso_mes-inmuebles_hey,VILLA DEVOTO,11.0
2017-09-21,sell,PH,|Argentina|Capital Federal|Villa del Parque|,"-34.5884574,-58.5100683",-34.588457399999996,-58.51006829999999,225000.0,108.0,,2083.333333333333,,3.0,,https://www.properati.com.ar/1f7r0_venta_ph_villa-del-parque_griveo_3300_patio_nf-propiedades_h77,VILLA DEVOTO,11.0
2017-09-21,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5915007,-58.5079737",-34.591500700000005,-58.50797370000001,234000.0,78.0,71.0,3000.0,,3.0,,https://www.properati.com.ar/1f7xy_venta_departamento_villa-devoto_llavallol_4500_balcon_suite_lavadero_parrilla_sum_terraza_vestidor_lujoso_placard_losa-radiante_grupo-mega-pulvirenti,VILLA DEVOTO,11.0
2017-09-21,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.612463,-58.512572",-34.612463,-58.512572,270000.0,,,,,4.0,,https://www.properati.com.ar/1f8yp_venta_casa_villa-devoto_suite_patio_piscina_quincho_terraza_vestidor_luminoso_vista_lujoso_impecable_placard_doble-circulacion_ruben-vieyra-propiedades_91p,VILLA DEVOTO,11.0
2017-09-22,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5915007,-58.5079737",-34.591500700000005,-58.50797370000001,393700.0,137.0,105.0,2873.7226277372265,,4.0,,https://www.properati.com.ar/1fa4o_venta_departamento_villa-devoto_llavallol_4500_balcon_suite_parrilla_sum_terraza_toilette_vestidor_lujoso_placard_losa-radiante_grupo-mega-pulvirenti,VILLA DEVOTO,11.0
2017-09-28,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5972222,-58.5198907",-34.5972222,-58.5198907,140000.0,80.0,42.0,1750.0,,2.0,,https://www.properati.com.ar/1fk85_venta_departamento_villa-devoto_balcon_terraza_luminoso_garage_estrenar_ferraro-propiedades_gtq,VILLA DEVOTO,11.0
2017-09-30,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6006877,-58.5143934",-34.6006877,-58.5143934,165000.0,64.0,59.0,2578.125,,3.0,,https://www.properati.com.ar/1fnyt_venta_departamento_villa-devoto_balcon_lavadero_asempro-propiedades_eff,VILLA DEVOTO,11.0
2017-10-02,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.599264587,-58.5028803118",-34.599264587,-58.502880311800006,160000.0,57.0,57.0,2807.017543859649,,3.0,,https://www.properati.com.ar/1fp3p_venta_departamento_villa-devoto_balcon_lavadero_re-max-total-vi,VILLA DEVOTO,11.0
2017-10-02,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.609758,-58.505287",-34.609758,-58.505287,1200000.0,450.0,380.0,2666.6666666666665,,7.0,,https://www.properati.com.ar/1fp3q_venta_casa_villa-devoto_balcon_suite_hidromasaje_jardin_lavadero_piscina_vestidor_vista_dependencias_garage_aire-acondicionado_re-max-total-vi,VILLA DEVOTO,11.0
2017-10-03,sell,PH,|Argentina|Capital Federal|Villa Real|,"-34.610738,-58.50891",-34.610738,-58.50891,,,,,,3.0,,https://www.properati.com.ar/1fqxr_venta_ph_villa-real_parrilla_patio_terraza_luminoso_garage_ruben-vieyra-propiedades_91p,VILLA DEVOTO,11.0
2017-10-05,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.5893019787,-58.5096770158",-34.5893019787,-58.5096770158,489000.0,592.0,320.0,826.0135135135135,,6.0,,https://www.properati.com.ar/1fucb_venta_casa_villa-devoto_llavallol_4800_suite_jardin_parrilla_piscina_quincho_sotano_garage_placard_mussi-calvente_b7t,VILLA DEVOTO,11.0
2017-10-07,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.585171,-58.51254",-34.585171,-58.51254,279000.0,135.0,105.0,2066.6666666666665,433.0,5.0,,https://www.properati.com.ar/1g01l_venta_departamento_villa-devoto_gimnasio_hidromasaje_jardin_lavadero_parrilla_piscina_sum_terraza_luminoso_garage_amenities_re-max-premium,VILLA DEVOTO,11.0
2017-10-10,sell,apartment,|Argentina|Capital Federal|Villa del Parque|,"-34.6073542,-58.5119433",-34.6073542,-58.5119433,140000.0,76.0,70.0,1842.1052631578948,,3.0,1500.0,https://www.properati.com.ar/1g2gx_venta_departamento_villa-del-parque_varela-jose-pedro_4400_balcon_inmonet_glj,VILLA DEVOTO,11.0
2017-10-10,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.6035991042,-58.5192579106",-34.6035991042,-58.519257910600004,970000.0,,483.0,,,6.0,,https://www.properati.com.ar/1g2si_venta_casa_villa-devoto_balcon_suite_hidromasaje_lavadero_parrilla_patio_piscina_quincho_toilette_vestidor_vista_sauna_lujoso_dependencias_garage_amoblado_placard_grupo-mega-pulvirenti,VILLA DEVOTO,11.0
2017-10-10,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.6138098591,-58.5192642916",-34.6138098591,-58.519264291599995,335000.0,270.0,250.0,1240.7407407407404,,,,https://www.properati.com.ar/1g4ta_venta_casa_villa-devoto_garage_otero-propiedades_f34,VILLA DEVOTO,11.0
2017-10-11,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6113738515,-58.5060398036",-34.6113738515,-58.5060398036,75000.0,30.0,28.0,2500.0,4.0,1.0,,https://www.properati.com.ar/1g5sj_venta_departamento_villa-devoto_nogoya_4400_ibanez-propiedades,VILLA DEVOTO,11.0
2017-10-11,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.5885944,-58.5136502",-34.5885944,-58.5136502,215000.0,204.0,96.0,1053.921568627451,,4.0,,https://www.properati.com.ar/1g5zr_venta_ph_villa-devoto_bacon-al-5000_lavadero_patio_terraza_garage_cabildo-500,VILLA DEVOTO,11.0
2017-10-12,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.589888,-58.517803",-34.589888,-58.517803,150000.0,95.0,58.0,1578.947368421053,,3.0,,https://www.properati.com.ar/1g8p5_venta_departamento_villa-devoto_balcon_terraza_luminoso_apto-credito-hipotecario_re-max-avenida,VILLA DEVOTO,11.0
2017-10-12,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.6015858,-58.5229073",-34.601585799999995,-58.5229073,380000.0,227.0,150.0,1674.0088105726875,,4.0,,https://www.properati.com.ar/1g9is_venta_ph_villa-devoto_vallejos_4600_balcon_baulera_jardin_lavadero_parrilla_patio_terraza_luminoso_garage_placard_laurenzano-propiedades_glv,VILLA DEVOTO,11.0
2017-10-13,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.6006877,-58.5143934",-34.6006877,-58.5143934,460000.0,,270.0,,,,,https://www.properati.com.ar/1gapj_venta_casa_villa-devoto_hidromasaje_parrilla_piscina_quincho_garage_riveros-negocios-inmobiliarios,VILLA DEVOTO,11.0
2017-10-13,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.6006877,-58.5143934",-34.6006877,-58.5143934,460000.0,,270.0,,,,,https://www.properati.com.ar/1gapk_venta_ph_villa-devoto_hidromasaje_parrilla_piscina_quincho_garage_riveros-negocios-inmobiliarios,VILLA DEVOTO,11.0
2017-10-13,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6006877,-58.5143934",-34.6006877,-58.5143934,134900.0,45.0,45.0,2997.777777777778,,2.0,,https://www.properati.com.ar/1gaqb_venta_departamento_villa-devoto_balcon_baulera_parrilla_terraza_garage_amoblado_riveros-negocios-inmobiliarios,VILLA DEVOTO,11.0
2017-10-16,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.600307,-58.515486",-34.600307,-58.515485999999996,400000.0,98.0,93.0,4081.632653061225,,3.0,,https://www.properati.com.ar/1gdby_venta_departamento_villa-devoto_balcon_baulera_suite_lavadero_parrilla_piscina_quincho_sum_vestidor_luminoso_sauna_lujoso_dependencias_garage_amenities_losa-radiante_re-max-premium,VILLA DEVOTO,11.0
2017-10-17,sell,store,|Argentina|Capital Federal|Villa Devoto|,"-34.590646,-58.5169727",-34.590646,-58.516972700000004,70000.0,25.0,25.0,2800.0,,,,https://www.properati.com.ar/1gekn_venta_local_villa-devoto_ruben-murano-propiedades_9we,VILLA DEVOTO,11.0
2017-10-17,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.600804,-58.5036438",-34.600804,-58.5036438,85000.0,40.0,37.0,2125.0,,,,https://www.properati.com.ar/1gggs_venta_departamento_villa-devoto_balcon_lavadero_terraza_luminoso_placard_alicia-fogliese-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6008138,-58.5036358",-34.6008138,-58.5036358,86000.0,37.0,,2324.324324324324,,,1100.0,https://www.properati.com.ar/1ggqv_venta_departamento_villa-devoto_lavadero_luminoso_placard_mas-propiedades-net,VILLA DEVOTO,11.0
2017-10-17,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.5855432,-58.5131354",-34.585543200000004,-58.513135399999996,450000.0,360.0,273.0,1250.0,,,,https://www.properati.com.ar/1ghkf_venta_casa_villa-devoto_balcon_jardin_lavadero_quincho_terraza_toilette_placard_torres-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.6009676,-58.5129416",-34.600967600000004,-58.5129416,440000.0,220.0,220.0,2000.0,,,,https://www.properati.com.ar/1gius_venta_casa_villa-devoto_suite_gimnasio_hidromasaje_lavadero_parrilla_patio_terraza_toilette_luminoso_garage_ludigliani-desarrollo-inmobiliario,VILLA DEVOTO,11.0
2017-10-17,sell,house,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5838365452,-58.5155697582",-34.5838365452,-58.515569758199995,330000.0,260.0,160.0,1269.2307692307693,,,,https://www.properati.com.ar/1gjd2_venta_casa_villa-pueyrredon_suite_jardin_patio_terraza_garage_impecable_quercia-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5965542,-58.5161911",-34.5965542,-58.51619109999999,205000.0,93.0,83.0,2204.301075268817,,,,https://www.properati.com.ar/1gm7o_venta_departamento_villa-devoto_balcon_lavadero_parrilla_terraza_toilette_vestidor_lujoso_garage_placard_penthouse-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.6178368,-58.5172908",-34.6178368,-58.51729079999999,235000.0,,,,,,,https://www.properati.com.ar/1gmwg_venta_casa_villa-devoto_terraza_garage_ludigliani-desarrollo-inmobiliario,VILLA DEVOTO,11.0
2017-10-17,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5910664249,-58.5079206055",-34.5910664249,-58.507920605500004,93000.0,47.0,45.0,1978.7234042553189,,,,https://www.properati.com.ar/1gn5g_venta_departamento_villa-devoto_balcon_lujoso_gleiberman-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.5955451648,-58.5149444007",-34.5955451648,-58.514944400699996,,457.0,235.0,,,,,https://www.properati.com.ar/1gnbq_venta_ph_villa-devoto_hidromasaje_parrilla_dependencias_alejandro-impellizzeri-negocios-inmobiliarios,VILLA DEVOTO,11.0
2017-10-17,sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.5926437,-58.5067538",-34.5926437,-58.50675379999999,249000.0,176.0,,1414.7727272727273,,,,https://www.properati.com.ar/1gquj_venta_casa_villa-devoto_lavadero_terraza_luminoso_garage_pampa-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5938601,-58.5051195",-34.5938601,-58.50511949999999,74000.0,90.0,70.0,822.2222222222223,,,,https://www.properati.com.ar/1gsjo_venta_ph_san-martin_patio_toilette_juan-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.6008751,-58.5246026",-34.600875099999996,-58.52460260000001,178000.0,115.0,90.0,1547.8260869565215,,,,https://www.properati.com.ar/1gsl3_venta_casa_san-martin_balcon_suite_quincho_terraza_garage_juan-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.6161741,-58.5179457",-34.6161741,-58.517945700000006,140000.0,58.0,40.0,2413.7931034482763,,,,https://www.properati.com.ar/1gt07_venta_ph_villa-devoto_balcon_lavadero_terraza_luminoso_garage_ludigliani-desarrollo-inmobiliario,VILLA DEVOTO,11.0
2017-10-17,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6032819,-58.5254253",-34.6032819,-58.5254253,490000.0,,448.0,,,,,https://www.properati.com.ar/1gtjf_venta_casa_ramos-mejia_suite_lavadero_piscina_quincho_vestidor_garage_bertolotti-negocios-inmobiliarios,VILLA DEVOTO,11.0
2017-10-17,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.5954849,-58.5041387",-34.595484899999995,-58.5041387,130000.0,61.0,61.0,2131.1475409836066,,,,https://www.properati.com.ar/1gtt0_venta_ph_villa-devoto_lavadero_aire-acondicionado_living-inmobiliario,VILLA DEVOTO,11.0
2017-10-17,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5911545,-58.5101735",-34.5911545,-58.5101735,155000.0,57.0,52.0,2719.2982456140357,,,,https://www.properati.com.ar/1gwp8_venta_departamento_villa-devoto_balcon_parrilla_toilette_ms-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5911545,-58.5101735",-34.5911545,-58.5101735,78000.0,30.0,28.0,2600.0,,,,https://www.properati.com.ar/1gyub_venta_departamento_villa-devoto_balcon_parrilla_garage_ms-propiedades,VILLA DEVOTO,11.0
2017-10-17,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5990939824,-58.5174789593",-34.5990939824,-58.5174789593,490000.0,220.0,200.0,2227.2727272727275,,,3500.0,https://www.properati.com.ar/1gzkj_venta_departamento_villa-devoto_balcon_baulera_suite_lavadero_sum_toilette_vestidor_luminoso_vista_lujoso_dependencias_electrogeno_garage_doble-circulacion_devoto-citi,VILLA DEVOTO,11.0
2017-10-17,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5963653,-58.4983994",-34.5963653,-58.4983994,,,120.0,,,,,https://www.properati.com.ar/1h0eb_venta_casa_san-martin_parrilla_piscina_garage_alejandro-impellizzeri-negocios-inmobiliarios,VILLA DEVOTO,11.0
2017-10-17,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.6002464,-58.510128",-34.600246399999996,-58.510128,173000.0,,70.0,,,,,https://www.properati.com.ar/1h0nd_venta_ph_villa-devoto_patio_terraza_grupo-mega-operador-cano-jonte,VILLA DEVOTO,11.0
2017-10-17,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6075253845,-58.5118776459",-34.6075253845,-58.5118776459,152000.0,,82.0,,,,600.0,https://www.properati.com.ar/1h0nj_venta_departamento_villa-devoto_segurola-av-_3200_balcon_baulera_lavadero_toilette_lujoso_placard_grupo-mega-operador-cano-jonte,VILLA DEVOTO,11.0
2017-10-17,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.5895873031,-58.5164880753",-34.5895873031,-58.516488075299996,65000.0,48.0,45.0,1354.1666666666667,,,,https://www.properati.com.ar/1h1fv_venta_ph_villa-devoto_patio_terraza_fdm-desarrollos-inmobiliarios,VILLA DEVOTO,11.0
2017-10-18,sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.5979997,-58.5214653",-34.5979997,-58.521465299999996,182000.0,206.0,80.0,883.495145631068,,3.0,,https://www.properati.com.ar/1h1u2_venta_ph_villa-devoto_bienvende-amelia-claro_e77,VILLA DEVOTO,11.0
2017-10-18,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6006877,-58.5143934",-34.6006877,-58.5143934,85000.0,41.0,39.0,2073.170731707317,,2.0,,https://www.properati.com.ar/1h204_venta_departamento_villa-devoto_baulera_suite_lavadero_terraza_luminoso_placard_estudio-uno-juridico-inmobiliario,VILLA DEVOTO,11.0
2017-10-18,sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.607236,-58.51247",-34.607236,-58.51246999999999,255000.0,95.0,89.0,2684.2105263157896,,4.0,,https://www.properati.com.ar/1h2ep_venta_departamento_villa-devoto_balcon_lavadero_sum_toilette_garage_aire-acondicionado_losa-radiante_apto-credito-hipotecario_re-max-total-vi,VILLA DEVOTO,11.0
